speech,label,label_id,record_position
"
立憲民主党は、文書通信費について、日割り支給導入、また、差額の自主国庫返納を可能にする、使途報告・公開などを定めることを内容とする歳費法改正案を他党とともに衆議院に提出し、国民目線での改革を目指してきました",説明文,2,24
いまだ残る国庫返納、そして使途報告・公開などの議論は、この国会で決着をつけるんだったのではないでしょうか,質問文,1,24
"
この文書通信費問題、現在の調査研究広報滞在費問題を放置する岸田政権を信任していいんでしょうか、皆さん",質問文,1,24
信任していいんでしょうか,質問文,1,24
それが問われているのではないでしょうか,質問文,1,24
自民党には、岸田総裁には、この文書通信費問題、今国会で結論を出していただきたい,その他,4,24
そうでないならば、退陣をしていただきたい,意見文,3,24
まさに改革や無駄遣いへの本気度が問われるのではないでしょうか,質問文,1,24
"
さて、今国会は、多様性の問題、人権の問題、生きづらさを抱えている当事者をどう守るかという問題も大きな議論となったのではないでしょうか",質問文,1,24
私は、ソフトに見える岸田内閣が、こんなにも当事者を無視する、そんな総理大臣だとは思いませんでした,意見文,3,24
多様性をおろそかにする、そんな総理大臣だとは思いませんでした,意見文,3,24
"
いわゆる入管法",その他,4,24
日本の難民認定率が異常に低いこと、これは与党の皆さんでも認めざるを得ないのではないでしょうか,説明文,2,24
一方で、技能実習生など外国人労働者の扱いが過酷であり、また、我が国の多文化共生施策が不十分であるために、また、これまでの大変過酷な入管行政も含めて、これまで我が国の難民行政には問題がありました,意見文,3,24
"
こうした重要課題を改善するために、立憲民主党は政府案に対抗して対案を提出いたしましたが、残念ながら一顧だにせず、成立せず、遺憾に堪えません",意見文,3,24
八日の参議院法務委員会では、委員長職権による政府案の強行採決が行われ、到底通常の委員会運営ではなかったことに厳しく抗議をいたします,意見文,3,24
"
今回国会に提出された政府案は、二年前に多くの国民の批判を受けて廃案となった旧法案の焼き直しにすぎません",意見文,3,24
送還停止となる難民認定の申請回数を二回までとし、退去命令違反に対する罰則を設けた,事実文,0,24
保護されるべき難民が、逮捕、投獄、拷問、こうした迫害が待っている母国に強制的に送還される可能性があり、また、罰則を創設しても、長期収容が解消されるかは大いに疑問です,意見文,3,24
"
政府側の立法事実は明らかに崩壊しています",意見文,3,24
入管行政と難民審査をめぐり、次々と問題が発覚したのではないでしょうか,意見文,3,24
入管改革に関するこれまでの説明は根底から覆されています,意見文,3,24
また、特定の難民審査参与員に難民認定の審査が著しく偏っていた問題も判明しています,意見文,3,24
"
日本の極端に低い難民認定率に深刻な懸念が示され、司法審査を経ない身体拘束、無期限収容を国際法違反の人権侵害だと批判され続けており、国際機関からは度々勧告まで受けています",説明文,2,24
"
我が党は、立憲民主党は、議員立法の難民保護法そして入管法改正案の二本を提出いたしました",説明文,2,24
出入国を管理、規制する入管庁ではなく、政府から独立した、難民を認定する、保護する第三者機関の創設を提案し、収容に当たっては、裁判所の許可を要件としました,説明文,2,24
"
世界全体で難民の数が一億人を超えている状況の中で、日本が難民の保護、支援に取り組む国際社会において名誉ある地位を占める、これは当然のことではないでしょうか",意見文,3,24
日本に暮らす外国籍の皆さんが安心して生活し就労できる環境を整えるため、立憲民主党は、これからも全力で取り組んでいく決意であります,意見文,3,24
こうしたことにも後ろ向きなのが岸田総理でありました,意見文,3,24
"
そして、ＬＧＢＴ理解増進法も、本日、参議院で可決をされてしまいました",事実文,0,24
本来は当事者のための法律であったものが、当事者無視の法律案となり、当事者から失望と怒りの声が上がる法律として可決されてしまった,意見文,3,24
誠に残念であります,意見文,3,24
私たち立憲民主党は、当事者の皆様とともに怒りを持って抗議いたします,意見文,3,24
"
改めて、私たちは、当事者を大事にする、困っている方々を助ける、この視点が政治になければならない、内閣になければならない、しかし岸田政権にはそれが欠けている、このことを申し上げなければなりません",意見文,3,24
"
同性婚の法制化についても同様です",その他,4,24
"
同性カップルに何ら法的保障がないのは、Ｇ７では日本だけであります",事実文,0,24
日本でも、世論は既に同性婚の法制化を容認する意見が多数ではないでしょうか,意見文,3,24
裁判所でも、次々と、憲法違反であるという判決が相次いでおります,事実文,0,24
永田町の、更に一部の政府・自民党だけが同性婚の法制化に反対し、憲法に違反する状態を固定化させているのです,意見文,3,24
このような理解のない政権を信任するのでしょうか,意見文,3,24
"
日本国憲法は、全ての人に幸福を追求する権利を保障しています",事実文,0,24
立憲民主党は、誰もが愛する人と結婚して幸せになりたい、その願いをかなえたいと考えております,意見文,3,24
性的指向や性自認によって差別されることは許されません,意見文,3,24
立憲民主党は、同性婚を法制化するための法律も提案をしております,説明文,2,24
"
岸田政権は、この法案を審議しようともせず、同性カップルのささやかな願いすらかなえようとしておりません",意見文,3,24
これは日本の活力をそぐことでもあります,意見文,3,24
人権軽視の姿勢で、家族が変わってしまうなどととんでもない見識を持っている今の政権を替えねばならないのであります,意見文,3,24
"
国民生活を無視、国民には負担増を強い、そして防衛増税、さらには社会保険料の引上げ、子育て政策は不十分、こうした岸田政権に私たちは不信任案を提案いたします",意見文,3,24
"
改めて、解散権という伝家の宝刀を抜くぞという構えを示していた総理はこれまでもあったかもしれませんが、最初からその刀を振り回している岸田総理の言動は前代未聞であります",意見文,3,24
何と立憲民主党側の不信任案の提出をもって解散するかどうかを判断するかのような、あたかも提出側に解散権を移譲するかのごとくの姿勢には、全く驚きを感じました,意見文,3,24
このような不見識な総理はかつて存在しなかったのであります,意見文,3,24
"
こうした異常な政権運営を続けた岸田総理が政権を担う資格がないのは明白ではないでしょうか",意見文,3,24
速やかに退陣をすべきであります,意見文,3,24
"
そのほかにも申し上げたいことは多々ありますが、以上を申しまして、私の趣旨弁明を終わります",その他,4,24
"（拍手）
―――――――――――――",その他,4,24
○伊藤達也君　自由民主党の伊藤達也です,その他,4,25
"
私は、自由民主党・無所属の会を代表して、ただいま議題となりました岸田内閣不信任決議案に対し、断固反対の立場から討論を行うものであります",その他,4,25
"（拍手）
昨夜、北朝鮮が弾道ミサイルを発射し、我が国のＥＥＺ内、石川県から僅か二百五十キロメートルという地点に落下しました",事実文,0,25
国民生活を著しく脅かす、我が国の安全保障に対する重大な挑発行為であり、断固非難をいたします,意見文,3,25
"
さて、新型コロナや世界的な物価高騰、激変する安全保障環境など、日本は今、歴史を画するような内外の厳しい課題に直面をしています",意見文,3,25
国民の間には不安が広がり、将来への希望も見えにくい、まさに国難とも言える時代であります,意見文,3,25
"
そうしたときに、出さなければとの強迫観念に駆られているのか、まるで会期末の慣例行事のごとく内閣不信任決議案を提出する立憲民主党の皆さんは、本当に国民に目を向けているのか、甚だ疑問です",意見文,3,25
"
岸田政権は、今国会、野党の皆さんからの御意見に真摯に耳を傾け、法案修正など、時に御協力をいただきながら、丁寧な国会審議に努めてきました",意見文,3,25
国民の負託に応えるべく、お互いに汗をかいていた中での今般の不信任案提出,その他,4,25
このような日程闘争に終始した党利党略の不信任は、時代に全くそぐわないものであります,意見文,3,25
"
岸田内閣は、これまで、国民の命や暮らしを守り抜くため、あらゆる政策を総動員して足下の不安を打破するとともに、経済構造の転換や成長分野への投資といった、未来への希望を育てるための政策を打ち出してきました",意見文,3,25
"
新型コロナの感染拡大から三年が経過をしましたが、日本は、岸田政権の下、国民の皆様にも御協力をいただきながら、感染の波を乗り越え、ウィズコロナに向けて着実に前進をしています",意見文,3,25
五月八日から新型コロナが五類感染症に移行され、本格的な日常を取り戻すための新たなステージが始まりました,事実文,0,25
コロナ対策と社会経済活動の両立に向けた大きな一歩であります,事実文,0,25
"
コロナの影響で減少していた観光客の数も回復し、地域は活気を取り戻しつつあります",意見文,3,25
昨年一年間の全国における日本人宿泊者数は前年と比べて四〇％増となり、コロナ前の水準の九割を回復しました,説明文,2,25
また、昨年十月の水際措置緩和以降、訪日外国人旅行者数も回復基調にあり、今年四月の訪日外国人の数は百九十五万人と、個人旅行が再開されてから過去最高、さらに、今年第一・四半期の訪日外国人旅行消費額はコロナ前の九割の水準に達するなど、インバウンドも着実に回復をしています,説明文,2,25
"
岸田内閣には、引き続き、コロナから全面的に日常を取り戻し、日本を本格的な経済回復、さらには新たな経済成長の軌道に乗せていくため、全力で取り組んでいただきたいと思います",意見文,3,25
"
岸田内閣発足以降、日本経済は確実に回復をしています",意見文,3,25
株価は上昇し、三万円台を回復、三十三年ぶりの高値をつけました,事実文,0,25
また、昨年度の名目ＧＤＰは五百六十二兆円と、コロナ禍直前で過去最高だった二〇一九年の水準を超えました,事実文,0,25
さらに、今年度は、名目、実質共に過去最高となる見通しで、コロナを乗り越え、景気は確実に、着実に回復の道をたどっています,説明文,2,25
"
他方で、ロシアによるウクライナ侵攻によって起きた物価高やエネルギー価格の高騰が、国民生活に影響を与えています",説明文,2,25
"
岸田内閣では、昨年四月に事業規模十三・二兆円の総合緊急対策、十月には事業規模七十一・六兆円の総合経済対策、さらに今年三月には二兆円超の追加策と、切れ目のない対応を講じてきました",説明文,2,25
一連の対策によって、本来であれば二百円近くまで上昇していたガソリン価格は、百七十円程度に抑制されています,説明文,2,25
また、物価上昇も、米国など他の主要国が一〇％近くの物価上昇に直面する中、日本の上昇幅は三％程度に抑えられています,事実文,0,25
"
岸田内閣は、常に国民の不安に寄り添い、政策を着実に進め、様々な課題に機動的に対応することで結果を出してきました",説明文,2,25
不信任に値するとの批判が全く当たらないことは、火を見るより明らかであります,意見文,3,25
"
岸田内閣が掲げる最重要課題の一つが賃上げです",事実文,0,25
"
岸田総理は、一月の施政方針演説で、労働移動の円滑化、さらには、生産性を高めるための学び直し、リスキリングを始めとする人への投資などを含めた構造的な賃上げの実現を訴えました",事実文,0,25
さらに、三月には、八年ぶりとなる政労使会議を開催し、政労使が一体となって賃上げに取り組むことを確認いたしました,事実文,0,25
その結果、今年の春闘では、大企業で三・六九％、中小企業においても三・三六％という三十年ぶりの高い賃上げ率を達成しました,事実文,0,25
"
この流れを止めることなく、新たな価値創造による生産性の向上や価格転嫁対策の徹底など、構造的な賃上げの推進によって、賃金引上げのモメンタムを維持強化する",説明文,2,25
岸田内閣の下で、賃上げの好循環を更に加速していただきたいと思います,説明文,2,25
"
我が国は、今、戦後最も厳しく複雑な安全保障環境に直面しています",意見文,3,25
"
岸田総理は、これまで、各国首脳と膝を突き合わせ、世界経済、エネルギー、食料危機、気候変動問題など、幅広いテーマについて議論を行い、連携を深めてきました",説明文,2,25
"
今年三月、総理は、自らウクライナを訪問し、ゼレンスキー大統領との首脳会談や現地情勢の視察などを行いました",事実文,0,25
国際社会でウクライナ情勢が重要なテーマとなる中で、大きな意義があったと思います,意見文,3,25
実際、訪問を評価する声が七割を超えたとの世論調査の結果も出ています,事実文,0,25
"
また、五月には韓国を訪問し、日韓のシャトル外交が十二年ぶりに再開しました",事実文,0,25
北朝鮮問題など安全保障環境が厳しさを増す中で、インド太平洋の安定化に向けた連携強化を確認し、日韓両国の関係改善を本格化する重要な機会となりました,意見文,3,25
"
今、国際秩序は、間違いなく歴史的な転換点にあります",意見文,3,25
これほどまでに国際社会の結束が求められているときはありません,意見文,3,25
"
そうした中で、五月十九日、Ｇ７広島サミットが行われました",事実文,0,25
"
今回のサミットにはウクライナのゼレンスキー大統領も出席をし、Ｇ７とウクライナの揺るぎない連帯を示すとともに、法の支配に基づく自由で開かれた国際秩序を守り抜くとの力強いメッセージを日本から世界に発信しました",説明文,2,25
また、地球規模の課題解決に向け、グローバルサウスと連携を強化していく決意を示すとともに、広島という平和の誓いを象徴する地で開催されたサミットで、核軍縮に関する広島ビジョンをＧ７として初めて発出できたことは、歴史的な意義があったと思います,その他,4,25
"
これを含め、今回のサミットは、日本がＧ７議長国としてリーダーシップを発揮し、国際社会の結束を高める、歴史を刻むサミットとなりました",意見文,3,25
"
岸田内閣は、昨年、五年間で四十三兆円の防衛予算を確保し、反撃能力の保有やサイバー、宇宙など新領域への対応などを進める、新たな国家安全保障戦略などを策定しました",説明文,2,25
今国会では、防衛力の抜本強化に向けて必要な財源を確保するための財源確保法が成立をしました,事実文,0,25
"
防衛力の抜本強化に向け、一刻も早く、国民の命そして暮らしを守り抜くための体制を整備しなければなりません",意見文,3,25
国民の安心、安全に資する防衛力の抜本強化に向け、総理が先頭に立って進めていくべきです,意見文,3,25
"
昨年の我が国の出生数は七十七万人と、過去最少となりました",事実文,0,25
急速に進む少子化、人口減少に一刻も早く歯止めをかけなければなりません,意見文,3,25
"
岸田内閣は、少子化という待ったなしの課題に不退転の決意で取り組んでいます",説明文,2,25
四月には、こどもまんなか社会の司令塔となるこども家庭庁を設置、今月十三日には、少子化反転の要となるこども未来戦略方針を決定しました,事実文,0,25
今回の戦略方針では、三兆円台半ばまで予算規模の充実を図り、現在のこども家庭庁予算四・七兆円を最初の三年間で一・五倍に拡大することとしています,事実文,0,25
これにより、我が国の子ども・子育て関係予算は、一人当たりで、ＯＥＣＤのトップのスウェーデン並みの水準となります,説明文,2,25
"
我が国が直面する少子化の反転に向け、ここからの取組が重要になります",説明文,2,25
岸田内閣には、実行に向けた取組や今後の課題の検討を加速していただきたいと思います,説明文,2,25
"
本日にも、骨太の方針と新しい資本主義実行計画が決定します",事実文,0,25
"
骨太の方針には、外交、安全保障の強化、人への投資、成長分野への投資を始めとする新しい資本主義の加速、少子化対策、子供政策の抜本強化など、我が国が直面する内外の諸課題の解決に向けた取組方針が盛り込まれています",説明文,2,25
"
また、新しい資本主義実行計画には、スタートアップ企業の育成に向けた取組や、ＧＸ、ＤＸの推進を始めとする戦略分野への投資など、官民が連携をして社会課題を成長のエンジンへと転換し、成長と分配の好循環を生み出すためのグランドデザインがまとめられています",説明文,2,25
"
この骨太の方針や実行計画を基に、来年度予算に向けて、我々は、政府と連携をしながら、更に議論を深めていきたいと思います",説明文,2,25
"
政治に近道はありません",その他,4,25
一つ一つの積み重ねなのです,その他,4,25
いたずらに批判を繰り返し、短絡的な判断で物事を進めても、その先には何も生まれません,その他,4,25
真摯な言葉で建設的な議論を尽くし、政策を丁寧に着実に実行していく,その他,4,25
真に国家と国民を愛し、国民の声に耳を傾けながら、進むべき道を、未来を切り開いていく,その他,4,25
それが今求められている政治です,その他,4,25
"
我が党は、引き続き、内外の諸課題の解決に向け、政府と緊密に連携をしながら、一つ一つの解決策を示し、国民の負託に応えてまいる覚悟です",意見文,3,25
"
改めて、今般提出された極めて理不尽な不信任に断固反対をし、否決していただくことを強くお願い申し上げ、討論を終わります",意見文,3,25
（拍手）,その他,4,25
○石川香織君　立憲民主党の石川香織です,その他,4,26
"
私は、会派を代表いたしまして、ただいま議題となりました岸田内閣不信任決議案に賛成の立場から討論いたします",その他,4,26
"（拍手）
冒頭、ここ数日の岸田総理による解散をめぐる独り芝居、自作自演について申し上げます",説明文,2,26
"
自ら解散風を吹かす総理は見たことがありません",説明文,2,26
任期半分にも満たずに解散に踏み切るためには、よほどの大義が必要です,意見文,3,26
しかし、広島サミットで人気が上がったので、今なら勝てるというよこしまな気持ちがあったのでしょうか,意見文,3,26
かと思えば、不信任案の前に早々と解散見送りの表明をしたりと、一連の行動は意味不明で、国民もあきれています,意見文,3,26
"
その軽々しさに、与野党の議員だけではなく、総理があそこまでにおわせていたこともあり、自治体では、選挙の準備を想定し、週末の予定を変更するか検討させられるなど、社会全体を振り回したことにお気づきなのでしょうか",意見文,3,26
自ら解散風を吹かすという独り芝居、自作自演により国民を振り回したことは責任重大です,意見文,3,26
"
まず、このこと一つを取っても、一国の総理大臣としてふさわしくないことは明らかです",意見文,3,26
"
それでは、ここから岸田内閣の問題点を具体的に指摘したいと思います",説明文,2,26
"
一つ目は、電気料金や食料品などの物価高騰など、国民の生活がますます苦しくなっている中、そこに追い打ちをかけて、岸田内閣は国民への増税、負担増を企てている点です",意見文,3,26
"
防衛財源について、岸田内閣は、今後五年間で四十三兆円もの巨額の防衛費を確保しようとしています",説明文,2,26
着実な防衛強化は必要ですが、五年間で四十三兆円というのは余りにも巨額過ぎではないでしょうか,意見文,3,26
"
しかし、岸田内閣が成立をさせた、いわゆる防衛費の財源確保法案ですが、財源確保とは名ばかりで、歳出改革、決算剰余金、税外収入、税制措置の規定が法律案に盛り込まれていないため、財源の中身が乏しく、持続可能性もない欠陥法案です",意見文,3,26
"
そして、身の丈を超えるような防衛費倍増が国民の大きな負担となるのではないかという疑問に正面から答えようとしません",意見文,3,26
こういった姿勢は、国民に寄り添っているとはとても思えません,意見文,3,26
"
さらに、東日本大震災の復興財源を確保する復興特別所得税が防衛費に転用されることは、国民との約束違反です",意見文,3,26
当事者である被災住民の声を聞くために被災地での地方公聴会の開催を繰り返し強く求めているにもかかわらず、衆議院では質疑を打ち切って採決を強行したことも、余りにひどいの一言です,意見文,3,26
"
次に、岸田内閣が少子化対策として六月十三日に発表したこども未来戦略方針ですが、内容、予算、財源に大きな問題があります",意見文,3,26
"
三年間の集中取組期間とする加速化プランの予算三兆円台半ばの中身ですが、財源確保策の結論は年末に持ち越されました",説明文,2,26
"
財源の一つとされている支援金制度の詳細は不明ですが、医療保険料に定額を上乗せする案が浮上しています",説明文,2,26
保険の本来の機能が失われかねないばかりか、現役世代の手取り額が減り、企業側の事業主負担が重くなるため、賃上げ意欲がそがれる可能性があります,説明文,2,26
社会保険の仕組みを使えば現役世代の負担が重くなり、子ども・子育て支援策や少子化対策と逆行してしまいます,説明文,2,26
さらに、こども特例公債も将来世代に負担を先送りすることにつながりかねません,意見文,3,26
"
使途が不明瞭な莫大な基金や、委託業者による中抜きや天下りなど、徹底的に改革をした上で、所得税の累進性強化や一億円の壁を解消する金融所得課税改革など、格差を是正する税制改革を実行することで財源を捻出するべきではないでしょうか",意見文,3,26
"
児童手当の所得制限の撤廃、支給期間の延長は、立憲民主党がかねてから訴えてきました",意見文,3,26
しかし、自民党は、民主党政権時に所得制限のない子ども手当をばらまきだと批判し、その実現を大きく遅らせました,意見文,3,26
さらに、昨年の秋には児童手当の特例給付の一部を廃止し、約六十一万人の子供たちを支給対象から外し、子ども・子育て支援策を後退させてきました,意見文,3,26
"
立憲民主党は、既に提出している学校給食費無償化法案のほか、高校授業料無償化の所得制限撤廃、国公立大学の授業料無償化等、教育の無償化は進めるべきであると主張しています",意見文,3,26
しかし、政府案は、年収約六百万円までの多子世帯や理工農系の学生への授業料減免等の拡大にとどまり、それでは余りにも対象者が少なく、不十分です,意見文,3,26
"
また、政府の対策には、上がらない賃金や不安定な雇用など、未婚率増加の背景にある構造的な問題への解決策が決定的に欠けている点も指摘せざるを得ません",意見文,3,26
"
先日、ママ議員サミットというものを開催しました",事実文,0,26
立憲民主党は、四月の統一地方選挙で若手、女性議員が多く誕生しており、その中でも子育てをしながら議員をするママ議員に焦点を当て、女性が働く上での課題を話し合うというものです,説明文,2,26
"
開催時刻は、通常の会議などで設定されがちな早朝や夕方ではなく午前十一時、場所は、子連れも参加しやすいように議員会館の和室を利用したところ、参加者である地方議員だけではなく、取材に来た記者たちからも、十一時開催だと会社に戻って原稿を書いても夕方には上がれると非常に好評でした",説明文,2,26
いかに永田町を始め社会全体が男性目線で会議の時間や場所などが設定をされ、それに、あらゆる工夫をしながら何とか女性がこなしていたのかということが分かると思います,説明文,2,26
"
子育てをしながら働きやすい環境や子供を産み育てやすい社会をつくるためには、もちろん大胆かつ中長期的な支援策が必要とされますが、しかし、異次元という仰々しいものだけではなく、少しの工夫や社会の意識を変えていくことがとても重要なのではないでしょうか",意見文,3,26
是非、こういうやりくり上手になる視点も岸田内閣には持っていただき、政府の想定を上回るペースで進んでいる少子化対策を本気で進める必要があります,意見文,3,26
"
しかしながら、岸田内閣は子育て世代への支援が的を射ているとは思えず、現場のニーズと乖離があります",意見文,3,26
岸田内閣の少子化対策は、遅くて不十分、財源も示されず、無責任そのものであります,意見文,3,26
このままでは、少子化に歯止めがかかるとは思えません,意見文,3,26
"
次に、岸田内閣の、命や人権に対しての向き合い方について指摘をします",説明文,2,26
"
六月九日に岸田内閣が強行的に成立させた入管法は、多くの人々の生死が懸かった命の問題でした",説明文,2,26
しかし、政府案の収容施設内の医療体制については、廃案になった二年前の政府案とほぼ同じ規定であり、ウィシュマさんの死に対する反省がどこにも見られませんでした,意見文,3,26
"
立憲民主党は、議員立法で、難民等保護法案と入管法改正案を参議院に提出いたしました",説明文,2,26
"
岸田総理、今からでも遅くありません、難民の皆さんや、日本が当然守るべき命や人権を大切にすることが当たり前の国にするべきです",意見文,3,26
"
ＬＧＢＴなど性的マイノリティーは、性的指向、性自認を理由に偏見やハラスメントにさらされ、自死に至るリスクが高いと言われております",説明文,2,26
"
立憲民主党は、昨年六月にＬＧＢＴ差別解消法案を提出し、Ｇ７先進国の世界基準である同性婚を法制化する議員立法を国会に提出しています",説明文,2,26
"
夫婦別姓に関しても、自民党は選択制でさえ認めようとしておりませんが、岸田内閣が女性活躍を支援といっても、何の説得力もないのではないでしょうか",意見文,3,26
"
宗教二世の問題が大きな話題になった後も、統一教会による献金集めは継続され、被害者は増え続けています",説明文,2,26
解散命令請求についても、文化庁は教団に対して六回にわたり情報を収集しているものの、解散命令請求はいまだに出ておりません,説明文,2,26
"
入管法、ＬＧＢＴ、統一教会、岸田内閣の対応は一人一人の命や人権を軽視していると感じざるを得ません",意見文,3,26
"
そして四つ目は、危機管理能力の欠如です",説明文,2,26
"
昨年八月、現在の内閣が立ち上がって以降、閣僚や秘書官の辞職、更迭は七人",説明文,2,26
順に申し上げます,説明文,2,26
山際大志郎経済再生大臣、葉梨康弘法務大臣、寺田稔総務大臣、秋葉賢也復興大臣、杉田水脈政務官,説明文,2,26
官邸では、荒井勝喜秘書官、そして岸田翔太郎秘書官も更迭されました,説明文,2,26
"
一年にも満たない短期間にこれほどの数の閣僚や秘書官などが辞職、更迭される、このような事態で総理の任命責任が問われるのは当然です",意見文,3,26
"
そして、現在、マイナンバーカードに関するトラブルが大きな問題になっています",説明文,2,26
七千三百七十二件もマイナ保険証の誤登録が発覚をし、国民の不安は高まっているにもかかわらず、従来の保険証の廃止を強行しようとする岸田内閣は、国民の命と健康を脅かしています,意見文,3,26
"
六月九日に、立憲民主党は、厚労省に従来の保険証の存続の申入れをしました",事実文,0,26
誤登録により誤った医療情報につながれば、必要な医療が受けられなかったり、誤った投薬や治療につながったり、保険診療が受けられず十割負担になる危険性があるからです,説明文,2,26
"
岸田総理、与党内からも来年秋の保険証廃止の先送り検討を求める声が上がっています",説明文,2,26
是非、従来の保険証廃止の方針を撤回して、まずは、原因究明、再発防止を徹底して、国民の不安を解消するべきではないでしょうか,意見文,3,26
"
そして、食料安全保障についての本気度も大変疑問です",意見文,3,26
"
自国で食料を生産する重要性が認識されているにもかかわらず、岸田内閣では、まだ牛乳を搾れる牛を処分すると十五万円の奨励金が出る早期リタイア事業に象徴されるように、生産基盤を弱体化させることに予算をつけています",説明文,2,26
水産業、林業の現場への支援も不十分です,説明文,2,26
"
岸田内閣の急な方針転換に現場は振り回され、生産現場は二度と立ち上がれないかもしれないほどの深いダメージを負っています",意見文,3,26
お金で食料が買える時代はもう終わり始めているのです,意見文,3,26
"
また、食料安全保障とセットで考えなければいけない物流業界のいわゆる二〇二四年問題も間近に迫っています",説明文,2,26
"
自分たちだけではなく子供や孫がこれからも食べるものに困らず幸せに暮らしていける日本であるかどうか",説明文,2,26
未来の子供たちの生きる社会をつくるのは、今の私たち、つまり、この議場にいる私たち政治家なのです,説明文,2,26
だからこそ、政治家とは、人生を懸けて取り組む仕事であり、妥協をしたり、こそくな手を使うことは許されないことだと思っております,意見文,3,26
"
これまでも、自民党は、大企業や富裕層がもうかれば、その富が庶民にこぼれ落ちてくるという政策を訴えていましたが、結局、トリクルダウンは起きませんでした",意見文,3,26
生活そのものも、心の豊かさも失われつつある日本は、今、間違いなく正念場です,意見文,3,26
"
私たち立憲民主党は、闘うことを忘れ、さめた雰囲気が格好いいかのような空虚な政治がつくられそうになっても、暑苦しいぐらいの情熱を持って政治に向き合うべきだと思っております",意見文,3,26
その歩みを絶対止めてはいけないと胸を張って主張します,その他,4,26
"
改めて岸田内閣に早急な退陣を促し、私の賛成討論といたします",その他,4,26
"
御清聴ありがとうございました",その他,4,26
（拍手）,その他,4,26
○堀場幸子君　日本維新の会、堀場幸子です,その他,4,27
"
私は、党を代表し、ただいま議題となりました岸田内閣不信任決議案に対して、反対の立場から討論をいたします",意見文,3,27
"（拍手）
我が党は、改革とは縁遠い、古き自民党政治の打破に真っ正面から挑み続けている責任野党です",意見文,3,26
○堀場幸子君　日本維新の会、堀場幸子です,その他,4,27
"
私は、党を代表し、ただいま議題となりました岸田内閣不信任決議案に対して、反対の立場から討論をいたします",意見文,3,27
"（拍手）
我が党は、改革とは縁遠い、古き自民党政治の打破に真っ正面から挑み続けている責任野党です",意見文,3,27
もちろん、この不信任案には反対ですが、かといって、岸田総理の政権、政策運営を全面的に肯定しているわけではありません,意見文,3,27
"
今国会の岸田内閣の成績を優、良、可、不可と率直に評価するならば可といったところですが、何より、この不信任決議案に同調しない理由は、会期末になれば、年中行事のように、否決されて終わりの不信任決議案を出す特定野党の三文芝居には、おつき合いする気がさらさらないからです",意見文,3,27
"
今回も、解散への恐怖心からぎりぎりまで逡巡しながら、解散はないと確信するや否や、党幹部が公然と可決するだけの力がないとのたまう不信任案を臆面もなく提出して、見せかけだけのファイティングポーズを取る姿にあきれ果てております",意見文,3,27
このような独善的で非生産的な政治ごっこは、これで最後にしていただきたいと強く申し上げておきます,意見文,3,27
"
さて、今国会の会期は、残すところ実質三日です",事実文,0,27
この半年足らずを振り返ると、成立したＧＸ関連法案や入管の改正法案、刑法の改正案といった政府提出重要法案について、日本維新の会の修正の呼びかけに与党が応じていただき、各法律をよりよい内容に仕上げることができました,説明文,2,27
議員立法では、一部野党も方向性で一致した行革関連法案や学校給食無償化法案などを共同提出することができました,説明文,2,27
"
立法に当たって、日本維新の会は、従前から是々非々で対応しておりますが、可能な限り国民そして国益に資するものにしたいという思いは一貫しております",その他,4,27
この場をおかりして、我が党との協議に真摯に向き合っていただきました与野党の皆様に深い感謝をいたします,その他,4,27
"
一方で、今国会は、立法府に身を置く者と国民の皆様との感覚の乖離を改めて痛感させられました",意見文,3,27
"
それを象徴するのは、今国会の宿題となっていた調査研究広報滞在費、いわゆる旧文通費をめぐる改革が、またしても、なし崩し的に先送りされてしまうかもしれない状況になっているからです",意見文,3,27
"
与野党が、会期中に旧文通費の使途公開と残金返還について成案を得ることは合意しているはずです",意見文,3,27
これは国民との約束にほかなりません,その他,4,27
我が党は、再三にわたり、この改革を前に進めるよう全会派に訴えてきましたが、肝腎要の自民党が本気にならなければ、事は動きません,意見文,3,27
自分の身分や待遇にメスを入れられることには徹底的に抵抗するという立法府の負の歴史は、やはり繰り返されてしまうのでしょうか,意見文,3,27
"
これまでに、私たちは、身を切る改革の一環として、ほとんど稼働せず、コストばかり無駄に費やされていた特別委員会の統廃合を訴えてきました",意見文,3,27
ただ一つ、科学技術・イノベーション推進特別委員会を減らすだけで約五年の歳月を要しました,説明文,2,27
"
また、先日、自民党と立憲民主党の国対委員長会談で、一日六千円の委員長手当の廃止で合意され、今国会で歳費法が改正される運びとなりましたが、これも、私たちが数年前から主張してきたことが、ようやく日の目を見ることになったのです",説明文,2,27
"
こんなに当たり前の改革に、どれだけ時間をかければいいのですか",その他,4,27
"
翻って、国民の皆様は、可処分所得は増えていないのに、物価が高騰し、苦しんでいます",説明文,2,27
"
五月の生鮮食品とエネルギーを除く消費者物価指数は四％を超え、十一か月連続の上昇となり、第二次オイルショックの昭和五十六年以来、約四十二年ぶりの高水準となりました",説明文,2,27
調理食品や菓子類は一割以上値上げをするなど、物価高による家計負担増は歯止めがかかりません,説明文,2,27
そこに、全国大手電力七社による一般家庭向けの電気料金の大幅値上げが追い打ちをかけ、地域によっては、標準家庭で月に二千円程度の電気代が上がるという異常事態に直面しております,説明文,2,27
"
私は、スーパーでよく買物をしますが、あらゆる商品が一斉に値上げしている現実を目の当たりにして憂えております",意見文,3,27
